path;chunks
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-853_20190923-173337_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.05160018, 'number': 1}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-1262_20190924-174948_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.06534766, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.06652038, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.13832487, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.12861565, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.531744, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.30659768, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.030489128, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.06303729, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.02655104, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.120175205, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.11388388, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.12022655, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.32757512, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.09388947, 'number': 14}, {'from': 210000, 'to': 225000, 'aggr_level': 0.03830575, 'number': 15}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-183_20190925-192553_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.057594843, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.047344267, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.1314838, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.10830687, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.02276511, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.099948674, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.056130834, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.09508426, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.08010897, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.1879917, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.02823919, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.038412955, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.086089484, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.027548091, 'number': 14}, {'from': 210000, 'to': 225000, 'aggr_level': 0.09597606, 'number': 15}, {'from': 225000, 'to': 240000, 'aggr_level': 0.046768203, 'number': 16}, {'from': 240000, 'to': 255000, 'aggr_level': 0.10098676, 'number': 17}, {'from': 255000, 'to': 270000, 'aggr_level': 0.08403972, 'number': 18}, {'from': 270000, 'to': 285000, 'aggr_level': 0.123927675, 'number': 19}, {'from': 285000, 'to': 300000, 'aggr_level': 0.10246224, 'number': 20}, {'from': 300000, 'to': 315000, 'aggr_level': 0.05409437, 'number': 21}, {'from': 315000, 'to': 330000, 'aggr_level': 0.1941203, 'number': 22}, {'from': 330000, 'to': 345000, 'aggr_level': 0.11033225, 'number': 23}, {'from': 345000, 'to': 360000, 'aggr_level': 0.05539188, 'number': 24}, {'from': 360000, 'to': 375000, 'aggr_level': 0.09103031, 'number': 25}, {'from': 375000, 'to': 390000, 'aggr_level': 0.16373658, 'number': 26}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-387_20190925-171139_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.036478586, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.057691347, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.060137756, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.06798865, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.064277306, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.035379816, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.02236077, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.11823474, 'number': 8}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-788_20190924-183253_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.1832715, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.08555435, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.14254515, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.15346248, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.18456447, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.14076193, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.10474892, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.2185122, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.12448594, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.14838053, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.17209944, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.116119355, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.2047302, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.41633275, 'number': 14}, {'from': 210000, 'to': 225000, 'aggr_level': 0.17901212, 'number': 15}, {'from': 225000, 'to': 240000, 'aggr_level': 0.34330967, 'number': 16}, {'from': 240000, 'to': 255000, 'aggr_level': 0.23389213, 'number': 17}, {'from': 255000, 'to': 270000, 'aggr_level': 0.2338667, 'number': 18}, {'from': 270000, 'to': 285000, 'aggr_level': 0.20733237, 'number': 19}, {'from': 285000, 'to': 300000, 'aggr_level': 0.12785785, 'number': 20}, {'from': 300000, 'to': 315000, 'aggr_level': 0.13184926, 'number': 21}, {'from': 315000, 'to': 330000, 'aggr_level': 0.16232881, 'number': 22}, {'from': 330000, 'to': 345000, 'aggr_level': 0.12464003, 'number': 23}, {'from': 345000, 'to': 360000, 'aggr_level': 0.17812164, 'number': 24}, {'from': 360000, 'to': 375000, 'aggr_level': 0.18757115, 'number': 25}, {'from': 375000, 'to': 390000, 'aggr_level': 0.40043503, 'number': 26}, {'from': 390000, 'to': 405000, 'aggr_level': 0.30218855, 'number': 27}, {'from': 405000, 'to': 420000, 'aggr_level': 0.25532192, 'number': 28}, {'from': 420000, 'to': 435000, 'aggr_level': 0.46769768, 'number': 29}, {'from': 435000, 'to': 450000, 'aggr_level': 0.38389096, 'number': 30}, {'from': 450000, 'to': 465000, 'aggr_level': 0.3770214, 'number': 31}, {'from': 465000, 'to': 480000, 'aggr_level': 0.3342362, 'number': 32}, {'from': 480000, 'to': 495000, 'aggr_level': 0.5380794, 'number': 33}, {'from': 495000, 'to': 510000, 'aggr_level': 0.1166238, 'number': 34}, {'from': 510000, 'to': 525000, 'aggr_level': 0.20715584, 'number': 35}, {'from': 525000, 'to': 540000, 'aggr_level': 0.19168538, 'number': 36}, {'from': 540000, 'to': 555000, 'aggr_level': 0.32045305, 'number': 37}, {'from': 555000, 'to': 570000, 'aggr_level': 0.16322705, 'number': 38}, {'from': 570000, 'to': 585000, 'aggr_level': 0.08426411, 'number': 39}, {'from': 585000, 'to': 600000, 'aggr_level': 0.15473658, 'number': 40}, {'from': 600000, 'to': 615000, 'aggr_level': 0.12348422, 'number': 41}, {'from': 615000, 'to': 630000, 'aggr_level': 0.22902559, 'number': 42}, {'from': 630000, 'to': 645000, 'aggr_level': 0.16002423, 'number': 43}, {'from': 645000, 'to': 660000, 'aggr_level': 0.11794976, 'number': 44}, {'from': 660000, 'to': 675000, 'aggr_level': 0.16637717, 'number': 45}, {'from': 675000, 'to': 690000, 'aggr_level': 0.20671341, 'number': 46}, {'from': 690000, 'to': 705000, 'aggr_level': 0.2807044, 'number': 47}, {'from': 705000, 'to': 720000, 'aggr_level': 0.21626163, 'number': 48}, {'from': 720000, 'to': 735000, 'aggr_level': 0.25697422, 'number': 49}, {'from': 735000, 'to': 750000, 'aggr_level': 0.21517792, 'number': 50}, {'from': 750000, 'to': 765000, 'aggr_level': 0.15751134, 'number': 51}, {'from': 765000, 'to': 780000, 'aggr_level': 0.19370684, 'number': 52}, {'from': 780000, 'to': 795000, 'aggr_level': 0.17945169, 'number': 53}, {'from': 795000, 'to': 810000, 'aggr_level': 0.2799155, 'number': 54}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-724_20190924-173400_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.24988656, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.26620048, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.29134673, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.11235341, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.03142755, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.1016859, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.054869626, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.22288835, 'number': 8}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-1044_20190923-200956_speech.mp3;[]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-1244_20190923-172957_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.16325323, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.095127165, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.039253015, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.061707404, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.09674814, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.09321766, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.067713656, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.18912043, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.044800296, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.17252128, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.28157842, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.23433492, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.19483034, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.12111667, 'number': 14}, {'from': 210000, 'to': 225000, 'aggr_level': 0.10833068, 'number': 15}, {'from': 225000, 'to': 240000, 'aggr_level': 0.32867295, 'number': 16}, {'from': 240000, 'to': 255000, 'aggr_level': 0.14760964, 'number': 17}, {'from': 255000, 'to': 270000, 'aggr_level': 0.2598748, 'number': 18}, {'from': 270000, 'to': 285000, 'aggr_level': 0.2769804, 'number': 19}, {'from': 285000, 'to': 300000, 'aggr_level': 0.32471922, 'number': 20}, {'from': 300000, 'to': 315000, 'aggr_level': 0.18370293, 'number': 21}, {'from': 315000, 'to': 330000, 'aggr_level': 0.1407232, 'number': 22}, {'from': 330000, 'to': 345000, 'aggr_level': 0.023358481, 'number': 23}, {'from': 345000, 'to': 360000, 'aggr_level': 0.11755784, 'number': 24}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-757_20190925-190106_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.19259964, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.071646556, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.5982524, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.64394826, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.09802371, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.46266332, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.37858912, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.296019, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.18977422, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.24698895, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.11239675, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.6086744, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.31194976, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.27187228, 'number': 14}, {'from': 210000, 'to': 225000, 'aggr_level': 0.2523987, 'number': 15}, {'from': 225000, 'to': 240000, 'aggr_level': 0.20216675, 'number': 16}, {'from': 240000, 'to': 255000, 'aggr_level': 0.4620996, 'number': 17}, {'from': 255000, 'to': 270000, 'aggr_level': 0.03698859, 'number': 18}, {'from': 270000, 'to': 285000, 'aggr_level': 0.07578879, 'number': 19}, {'from': 285000, 'to': 300000, 'aggr_level': 0.09567694, 'number': 20}, {'from': 300000, 'to': 315000, 'aggr_level': 0.34468335, 'number': 21}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-30_20190925-180206_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.15132624, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.13093302, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.15809795, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.1567007, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.12189579, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.07929953, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.05565294, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.22178075, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.097264245, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.31058156, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.16435215, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.04264507, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.53054065, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.34121954, 'number': 14}, {'from': 210000, 'to': 225000, 'aggr_level': 0.21455985, 'number': 15}, {'from': 225000, 'to': 240000, 'aggr_level': 0.42775196, 'number': 16}, {'from': 240000, 'to': 255000, 'aggr_level': 0.58200234, 'number': 17}, {'from': 255000, 'to': 270000, 'aggr_level': 0.40002963, 'number': 18}, {'from': 270000, 'to': 285000, 'aggr_level': 0.15380329, 'number': 19}, {'from': 285000, 'to': 300000, 'aggr_level': 0.33949813, 'number': 20}, {'from': 300000, 'to': 315000, 'aggr_level': 0.14098543, 'number': 21}, {'from': 315000, 'to': 330000, 'aggr_level': 0.20179333, 'number': 22}, {'from': 330000, 'to': 345000, 'aggr_level': 0.23084879, 'number': 23}, {'from': 345000, 'to': 360000, 'aggr_level': 0.082033895, 'number': 24}, {'from': 360000, 'to': 375000, 'aggr_level': 0.24993002, 'number': 25}, {'from': 375000, 'to': 390000, 'aggr_level': 0.34033012, 'number': 26}, {'from': 390000, 'to': 405000, 'aggr_level': 0.37369666, 'number': 27}, {'from': 405000, 'to': 420000, 'aggr_level': 0.31902716, 'number': 28}, {'from': 420000, 'to': 435000, 'aggr_level': 0.13281985, 'number': 29}, {'from': 435000, 'to': 450000, 'aggr_level': 0.0664365, 'number': 30}, {'from': 450000, 'to': 465000, 'aggr_level': 0.4183197, 'number': 31}, {'from': 465000, 'to': 480000, 'aggr_level': 0.17271376, 'number': 32}, {'from': 480000, 'to': 495000, 'aggr_level': 0.120672785, 'number': 33}, {'from': 495000, 'to': 510000, 'aggr_level': 0.15713225, 'number': 34}, {'from': 510000, 'to': 525000, 'aggr_level': 0.42503834, 'number': 35}, {'from': 525000, 'to': 540000, 'aggr_level': 0.23450193, 'number': 36}, {'from': 540000, 'to': 555000, 'aggr_level': 0.34482232, 'number': 37}, {'from': 555000, 'to': 570000, 'aggr_level': 0.14305158, 'number': 38}, {'from': 570000, 'to': 585000, 'aggr_level': 0.3261184, 'number': 39}, {'from': 585000, 'to': 600000, 'aggr_level': 0.16567637, 'number': 40}, {'from': 600000, 'to': 615000, 'aggr_level': 0.20560247, 'number': 41}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-968_20190925-210206_speech.mp3;[]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-992_20190925-173420_speech.mp3;[]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-767_20190924-190354_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.08871466, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.079627946, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.044412337, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.13804875, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.10320566, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.106362835, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.24304484, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.016747717, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.017569968, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.13576786, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.110748865, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.03492476, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.052349977, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.16417661, 'number': 14}, {'from': 210000, 'to': 225000, 'aggr_level': 0.15269667, 'number': 15}, {'from': 225000, 'to': 240000, 'aggr_level': 0.3572447, 'number': 16}, {'from': 240000, 'to': 255000, 'aggr_level': 0.21362999, 'number': 17}, {'from': 255000, 'to': 270000, 'aggr_level': 0.043481108, 'number': 18}, {'from': 270000, 'to': 285000, 'aggr_level': 0.27921793, 'number': 19}, {'from': 285000, 'to': 300000, 'aggr_level': 0.19338539, 'number': 20}, {'from': 300000, 'to': 315000, 'aggr_level': 0.30659816, 'number': 21}, {'from': 315000, 'to': 330000, 'aggr_level': 0.20105743, 'number': 22}, {'from': 330000, 'to': 345000, 'aggr_level': 0.25316393, 'number': 23}, {'from': 345000, 'to': 360000, 'aggr_level': 0.35183567, 'number': 24}, {'from': 360000, 'to': 375000, 'aggr_level': 0.23068026, 'number': 25}, {'from': 375000, 'to': 390000, 'aggr_level': 0.09630401, 'number': 26}, {'from': 390000, 'to': 405000, 'aggr_level': 0.032211237, 'number': 27}, {'from': 405000, 'to': 420000, 'aggr_level': 0.1851818, 'number': 28}, {'from': 420000, 'to': 435000, 'aggr_level': 0.17080244, 'number': 29}, {'from': 435000, 'to': 450000, 'aggr_level': 0.114958, 'number': 30}, {'from': 450000, 'to': 465000, 'aggr_level': 0.2556182, 'number': 31}, {'from': 465000, 'to': 480000, 'aggr_level': 0.08024371, 'number': 32}, {'from': 480000, 'to': 495000, 'aggr_level': 0.4468934, 'number': 33}, {'from': 495000, 'to': 510000, 'aggr_level': 0.09449118, 'number': 34}, {'from': 510000, 'to': 525000, 'aggr_level': 0.12149863, 'number': 35}, {'from': 525000, 'to': 540000, 'aggr_level': 0.056411866, 'number': 36}, {'from': 540000, 'to': 555000, 'aggr_level': 0.1378717, 'number': 37}, {'from': 555000, 'to': 570000, 'aggr_level': 0.14055157, 'number': 38}, {'from': 570000, 'to': 585000, 'aggr_level': 0.02700132, 'number': 39}, {'from': 585000, 'to': 600000, 'aggr_level': 0.04810546, 'number': 40}, {'from': 600000, 'to': 615000, 'aggr_level': 0.09260861, 'number': 41}, {'from': 615000, 'to': 630000, 'aggr_level': 0.041808072, 'number': 42}, {'from': 630000, 'to': 645000, 'aggr_level': 0.11478164, 'number': 43}, {'from': 645000, 'to': 660000, 'aggr_level': 0.44657135, 'number': 44}, {'from': 660000, 'to': 675000, 'aggr_level': 0.05957676, 'number': 45}, {'from': 675000, 'to': 690000, 'aggr_level': 0.034827884, 'number': 46}, {'from': 690000, 'to': 705000, 'aggr_level': 0.24648906, 'number': 47}, {'from': 705000, 'to': 720000, 'aggr_level': 0.071105056, 'number': 48}, {'from': 720000, 'to': 735000, 'aggr_level': 0.40305406, 'number': 49}, {'from': 735000, 'to': 750000, 'aggr_level': 0.07362273, 'number': 50}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-626_20190923-172026_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.6518319, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.30432686, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.44329655, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.26766315, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.56368446, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.6223668, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.5519005, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.6202361, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.38279027, 'number': 9}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-718_20190924-171103_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.10513596, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.10887473, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.20067103, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.09236545, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.31582788, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.26158628, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.26209366, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.08783183, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.17196798, 'number': 9}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-853_20190925-194755_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.19602866, 'number': 1}]
/home/gpn/Voice_emotion_zdy/gpn_prod_check/device-573_20190924-201845_speech.mp3;[{'from': 0, 'to': 15000, 'aggr_level': 0.31927076, 'number': 1}, {'from': 15000, 'to': 30000, 'aggr_level': 0.26373106, 'number': 2}, {'from': 30000, 'to': 45000, 'aggr_level': 0.27592248, 'number': 3}, {'from': 45000, 'to': 60000, 'aggr_level': 0.09838318, 'number': 4}, {'from': 60000, 'to': 75000, 'aggr_level': 0.32000273, 'number': 5}, {'from': 75000, 'to': 90000, 'aggr_level': 0.35964304, 'number': 6}, {'from': 90000, 'to': 105000, 'aggr_level': 0.5010331, 'number': 7}, {'from': 105000, 'to': 120000, 'aggr_level': 0.1379848, 'number': 8}, {'from': 120000, 'to': 135000, 'aggr_level': 0.09766265, 'number': 9}, {'from': 135000, 'to': 150000, 'aggr_level': 0.18316653, 'number': 10}, {'from': 150000, 'to': 165000, 'aggr_level': 0.26388025, 'number': 11}, {'from': 165000, 'to': 180000, 'aggr_level': 0.07619876, 'number': 12}, {'from': 180000, 'to': 195000, 'aggr_level': 0.266238, 'number': 13}, {'from': 195000, 'to': 210000, 'aggr_level': 0.18177254, 'number': 14}, {'from': 210000, 'to': 225000, 'aggr_level': 0.26407444, 'number': 15}, {'from': 225000, 'to': 240000, 'aggr_level': 0.41888776, 'number': 16}, {'from': 240000, 'to': 255000, 'aggr_level': 0.48869643, 'number': 17}, {'from': 255000, 'to': 270000, 'aggr_level': 0.2119082, 'number': 18}, {'from': 270000, 'to': 285000, 'aggr_level': 0.20018925, 'number': 19}]
